A171211	13	pass	0	 ms
A171214	14	pass	43	 ms
A171215	160	pass	36	 ms
A171241	10000	pass	49	 ms
A171367	666	pass	331	 ms
A171397	10001	pass	63	 ms
A171462	10000	pass	43	 ms
A171525	50	pass	14	 ms
A171554	5	pass	111	 ms
A171577	59	pass	32	 ms
A171581	72	pass	38	 ms
A171696	10000	pass	63	 ms
A171709	1004	pass	24	 ms
A171732	12	pass	8	 ms
A171739	51	pass	12	 ms
A171744	10000	pass	254	 ms
A171765	111	pass	17	 ms
A171776	11	pass	9	 ms
A171778	16	pass	64	 ms
A171779	15	pass	55	 ms
A171799	12	pass	14	 ms
A171800	59	pass	0	 ms
A171801	11	pass	41	 ms
A171803	21	pass	16	 ms
A171804	20	pass	18	 ms
A171805	22	pass	14	 ms
A171937	10001	pass	552	 ms
A171960	10001	pass	32	 ms
A171970	73	pass	16	 ms
A171971	1000	pass	31	 ms
A171991	22	pass	27	 ms
A171992	22	pass	16	 ms
A171096	426	FATO	timeout	  4006 ms
A171149	9	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171149	9	FATO	timeout	  4064 ms
A171227	9	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171227	9	FATO	timeout	  4037 ms
A171247	5	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171247	5	FATO	timeout	  4059 ms
A171454	39	FATO	timeout	  4250 ms
A171455	39	FATO	timeout	  4056 ms
A171514	10	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171514	10	FATO	timeout	  4059 ms
A171580	336	FATO	timeout	  4021 ms
A171582	6	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171582	6	FATO	timeout	  4060 ms
A171607	1071	FATO	timeout	  4015 ms
A171686	6	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171686	6	FATO	timeout	  4043 ms
A171691	8579	FATO	timeout	  4002 ms
A171735	7	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171735	7	FATO	timeout	  4062 ms
A171774	1653	FATO	timeout	  4001 ms
A171777	37	FATO	timeout	  4127 ms
A171792	36	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171792	36	FATO	timeout	  4053 ms
A171802	82	FATO	timeout	  4149 ms
A171989	65	FATO	timeout	  4166 ms
A171990	4	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A171990	4	FATO	timeout	  4059 ms
A172019	10000	pass	160	 ms
A172042	10000	pass	694	 ms
A172109	400	pass	698	 ms
A172133	99	pass	52	 ms
A172151	10001	pass	97	 ms
A172192	57	pass	27	 ms
A172256	1000	pass	48	 ms
A172286	100	pass	0	 ms
A172354	10000	pass	1278	 ms
A172367	10000	pass	78	 ms
A172388	21	pass	14	 ms
A172389	16	pass	19	 ms
A172390	30	pass	58	 ms
A172391	32	pass	97	 ms
A172393	24	pass	32	 ms
A172394	34	pass	60	 ms
A172395	36	pass	43	 ms
A172396	28	pass	63	 ms
A172401	16	pass	269	 ms
A172402	15	pass	179	 ms
A172403	15	pass	172	 ms
A172405	26	pass	32	 ms
A172409	66	pass	48	 ms
A172411	4	pass	47	 ms
A172433	65	pass	316	 ms
A172440	18	pass	34	 ms
A172503	10000	pass	80	 ms
A172584	24	pass	1373	 ms
A172591	19	pass	68	 ms
A172605	14	pass	142	 ms
A172651	49	pass	136	 ms
A172668	33	pass	315	 ms
A172685	24	pass	1466	 ms
A172710	14	pass	126	 ms
A172989	9999	pass	667	 ms
A172189	2116	FATO	timeout	  4024 ms
A172245	3584	FATO	timeout	  4004 ms
A172333	1427	FATO	timeout	  4009 ms
A172413	4	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A172413	4	FATO	timeout	  4058 ms
A172434	196	FATO	timeout	  4045 ms
A172493	24	FATO	timeout	  4004 ms
A173019	1001	pass	1881	 ms
A173128	193	pass	659	 ms
A173129	194	pass	631	 ms
A173135	56	pass	42	 ms
A173139	27	pass	32	 ms
A173142	250	pass	63	 ms
A173148	322	pass	3661	 ms
A173174	322	pass	3743	 ms
A173175	176	pass	2574	 ms
A173194	108	pass	98	 ms
A173211	14	pass	142	 ms
A173212	14	pass	205	 ms
A173213	13	pass	217	 ms
A173215	14	pass	206	 ms
A173221	14	pass	205	 ms
A173222	14	pass	306	 ms
A173223	13	pass	299	 ms
A173224	14	pass	206	 ms
A173300	46	pass	46	 ms
A173303	1001	pass	690	 ms
A173339	54	pass	94	 ms
A173392	30	pass	17	 ms
A173427	239	pass	46	 ms
A173431	105	pass	46	 ms
A173437	25	pass	1307	 ms
A173441	10000	pass	126	 ms
A173442	10000	pass	97	 ms
A173473	1000	pass	48	 ms
A173501	13	pass	10	 ms
A173579	1000	pass	66	 ms
A173610	29	pass	47	 ms
A173611	27	pass	32	 ms
A173612	20	pass	55	 ms
A173613	21	pass	31	 ms
A173614	9999	pass	94	 ms
A173664	1000	pass	16	 ms
A173673	1001	pass	26	 ms
A173751	10000	pass	79	 ms
A173756	30	pass	16	 ms
A173763	1000	pass	1437	 ms
A173789	150	pass	20	 ms
A173899	1000	pass	142	 ms
A173975	6	pass	1763	 ms
A173992	2001	pass	205	 ms
A173030	475	FATO	timeout	  4011 ms
A173032	3448	FATO	timeout	  4012 ms
A173132	9585	FATO	timeout	  4009 ms
A173217	34	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A173217	34	FATO	timeout	  4064 ms
A173218	34	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A173218	34	FATO	timeout	  4059 ms
A173219	34	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A173219	34	FATO	timeout	  4056 ms
A173334	9788	FATO	timeout	  4010 ms
A173336	1326	FATO	timeout	  4003 ms
A173337	162	FATO	timeout	  4119 ms
A173487	234	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A173487	234	FATO	timeout	  4053 ms
A173615	35	FATO	timeout	  4092 ms
A173627	708	FATO	timeout	  4013 ms
A173745	63	FATO	timeout	  4091 ms
A173895	95	FATO	timeout	  4174 ms
A173974	0	FATOK	blocked	  4000 ms
A174113	676	pass	3132	 ms
A174179	7	pass	1334	 ms
A174181	20	pass	69	 ms
A174213	50	pass	47	 ms
A174229	59	pass	46	 ms
A174238	10000	pass	998	 ms
A174247	501	pass	2911	 ms
A174318	23	pass	1	 ms
A174351	82	pass	32	 ms
A174355	1000	pass	79	 ms
A174375	8193	pass	33	 ms
A174379	47	pass	3354	 ms
A174405	10000	pass	2278	 ms
A174441	1000	pass	158	 ms
A174462	1667	pass	1278	 ms
A174463	19	pass	63	 ms
A174464	386	pass	84	 ms
A174467	32	pass	821	 ms
A174470	27	pass	47	 ms
A174471	15	pass	32	 ms
A174472	167	pass	16	 ms
A174473	27	pass	324	 ms
A174476	21	pass	15	 ms
A174477	30	pass	458	 ms
A174478	1000	pass	48	 ms
A174481	15	pass	56	 ms
A174482	14	pass	47	 ms
A174483	14	pass	48	 ms
A174484	14	pass	48	 ms
A174490	13	pass	25	 ms
A174491	12	pass	49	 ms
A174493	18	pass	11	 ms
A174494	17	pass	4	 ms
A174495	17	pass	48	 ms
A174496	16	pass	32	 ms
A174663	19	pass	16	 ms
A174668	19	pass	22	 ms
A174680	10001	pass	77	 ms
A174764	23	pass	14	 ms
A174774	22	pass	16	 ms
A174782	21	pass	10	 ms
A174824	1000	pass	0	 ms
A174863	10000	pass	41	 ms
A174937	10000	pass	80	 ms
A174939	10000	pass	144	 ms
A174972	12	pass	3252	 ms
A174291	65	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A174291	65	FATO	timeout	  4066 ms
A174323	70	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A174323	70	FATO	timeout	  4054 ms
A174331	118	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A174331	118	FATO	timeout	  4042 ms
A174456	23088	FATO	timeout	  4014 ms
A174461	41	FATO	timeout	  4380 ms
A174475	39	FATO	timeout	  4550 ms
A174512	404	FATO	timeout	  4016 ms
A174513	405	FATO	timeout	  4012 ms
A174661	187	FATO	timeout	  4025 ms
A174710	3	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A174710	3	FATO	timeout	  4059 ms
A174830	3775	FATO	timeout	  4014 ms
A174846	25	FATO	timeout	  4651 ms
A174969	2904	FATO	timeout	  4012 ms
A175035	64	pass	116	 ms
A175038	10000	pass	146	 ms
A175075	10000	pass	485	 ms
A175157	10000	pass	449	 ms
A175169	4	pass	483	 ms
A175214	90	pass	20	 ms
A175304	10000	pass	95	 ms
A175329	10000	pass	47	 ms
A175330	10000	pass	16	 ms
A175362	10001	pass	79	 ms
A175391	10000	pass	57	 ms
A175396	10000	pass	956	 ms
A175406	74	pass	43	 ms
A175411	29	pass	15	 ms
A175420	10001	pass	126	 ms
A175432	16384	pass	100	 ms
A175441	200	pass	47	 ms
A175455	200	pass	19	 ms
A175462	10001	pass	26	 ms
A175471	47	pass	45	 ms
A175492	6	pass	45	 ms
A175493	117	pass	32	 ms
A175495	10000	pass	79	 ms
A175496	10000	pass	143	 ms
A175504	21	pass	17	 ms
A175522	10000	pass	1135	 ms
A175524	1000	pass	53	 ms
A175527	1001	pass	63	 ms
A175548	16384	pass	44	 ms
A175549	1001	pass	16	 ms
A175567	1000	pass	96	 ms
A175624	1000	pass	21	 ms
A175648	10000	pass	141	 ms
A175666	10000	pass	2533	 ms
A175699	19	pass	31	 ms
A175700	300	pass	16	 ms
A175701	300	pass	16	 ms
A175727	51	pass	41	 ms
A175781	10000	pass	78	 ms
A175785	10000	pass	111	 ms
A175786	10000	pass	88	 ms
A175882	21	pass	0	 ms
A175901	54	pass	314	 ms
A175908	80	pass	31	 ms
A175930	8192	pass	143	 ms
A175200	627	FATO	timeout	  4012 ms
A175313	62	FATO	timeout	  4009 ms
A175346	257	FATO	timeout	  4043 ms
A175452	4388	FATO	timeout	  4012 ms
A175763	165	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A175763	165	FATO	timeout	  4062 ms
A175795	407	FATO	timeout	  4044 ms
A176043	101	pass	33	 ms
A176223	10000	pass	336	 ms
A176247	10000	pass	2288	 ms
A176253	49	pass	47	 ms
A176255	10000	pass	109	 ms
A176256	1000	pass	48	 ms
A176257	10000	pass	95	 ms
A176258	10000	pass	98	 ms
A176274	1000	pass	42	 ms
A176275	1000	pass	46	 ms
A176278	10000	pass	111	 ms
A176287	1001	pass	64	 ms
A176297	10000	pass	122	 ms
A176304	446	pass	48	 ms
A176310	26	pass	713	 ms
A176311	1000	pass	65	 ms
A176314	87	pass	15	 ms
A176343	101	pass	15	 ms
A176361	28	pass	471	 ms
A176362	28	pass	0	 ms
A176407	5001	pass	57	 ms
A176496	500	pass	141	 ms
A176528	1000	pass	77	 ms
A176558	50000	pass	412	 ms
A176594	11	pass	16	 ms
A176597	1000	pass	55	 ms
A176615	20000	pass	1191	 ms
A176716	10000	pass	28	 ms
A176720	28	pass	175	 ms
A176730	201	pass	67	 ms
A176731	201	pass	31	 ms
A176827	13	pass	57	 ms
A176838	1000	pass	217	 ms
A176873	10001	pass	956	 ms
A176951	647	pass	77	 ms
A176970	55	pass	48	 ms
A176978	1000	pass	80	 ms
A176090	3	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A176090	3	FATO	timeout	  4052 ms
A176130	59	FATO	timeout	  4024 ms
A176234	436	FATO	timeout	  4006 ms
A176248	123	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A176248	123	FATO	timeout	  4047 ms
A176371	306	FATO	timeout	  4003 ms
A176500	30	FATO	timeout	  4980 ms
A176509	56	FATO	timeout	  4012 ms
A176553	7732	FATO	timeout	  4009 ms
A176598	76	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A176598	76	FATO	timeout	  4058 ms
A176719	45	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A176719	45	FATO	timeout	  4061 ms
A176774	7708	FATO	timeout	  4003 ms
A176950	250	FATO	timeout	  4003 ms
A177023	20000	pass	287	 ms
A177025	9998	pass	143	 ms
A177052	10000	pass	178	 ms
A177053	77	pass	48	 ms
A177063	65536	pass	484	 ms
A177085	10000	pass	174	 ms
A177089	10000	pass	159	 ms
A177133	22	pass	741	 ms
A177173	39	pass	37	 ms
A177230	200	pass	31	 ms
A177340	22	pass	140	 ms
A177341	21	pass	111	 ms
A177377	24	pass	190	 ms
A177384	441	pass	527	 ms
A177397	17	pass	49	 ms
A177399	16	pass	28	 ms
A177400	11	pass	19	 ms
A177401	18	pass	111	 ms
A177402	18	pass	96	 ms
A177403	17	pass	94	 ms
A177406	19	pass	48	 ms
A177408	21	pass	58	 ms
A177409	18	pass	44	 ms
A177410	11	pass	17	 ms
A177411	11	pass	11	 ms
A177425	10000	pass	174	 ms
A177448	17	pass	399	 ms
A177449	16	pass	264	 ms
A177511	10000	pass	3385	 ms
A177512	10000	pass	934	 ms
A177749	17	pass	168	 ms
A177750	18	pass	545	 ms
A177751	17	pass	349	 ms
A177773	15	pass	112	 ms
A177774	18	pass	627	 ms
A177775	17	pass	387	 ms
A177776	16	pass	221	 ms
A177891	10000	pass	92	 ms
A177894	10000	pass	140	 ms
A177895	148	pass	48	 ms
A177961	10000	pass	67	 ms
A177983	80	pass	47	 ms
A177000	100	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177000	100	FATO	timeout	  4070 ms
A177047	414	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177047	414	FATO	timeout	  4081 ms
A177381	48	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177381	48	FATO	timeout	  4060 ms
A177382	45	FATO	timeout	  4025 ms
A177383	224	FATO	timeout	  4045 ms
A177385	45	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177385	45	FATO	timeout	  4061 ms
A177386	52	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177386	52	FATO	timeout	  4057 ms
A177387	55	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177387	55	FATO	timeout	  4062 ms
A177388	53	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177388	53	FATO	timeout	  4045 ms
A177389	52	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177389	52	FATO	timeout	  4041 ms
A177395	69	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177395	69	FATO	timeout	  4041 ms
A177396	68	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177396	68	FATO	timeout	  4060 ms
A177398	44	FATO	timeout	  4275 ms
A177447	20	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177447	20	FATO	timeout	  4042 ms
A177450	20	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177450	20	FATO	timeout	  4039 ms
A177486	61	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177486	61	FATO	timeout	  4059 ms
A177487	59	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177487	59	FATO	timeout	  4038 ms
A177494	419	FATO	timeout	  4036 ms
A177752	22	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177752	22	FATO	timeout	  4049 ms
A177753	19	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177753	19	FATO	timeout	  4039 ms
A177782	45	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177782	45	FATO	timeout	  4040 ms
A177796	8509	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177796	8509	FATO	timeout	  4040 ms
A177900	640	FATO	timeout	  4004 ms
A177950	157	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A177950	157	FATO	timeout	  4047 ms
A178034	1000	pass	657	 ms
A178061	401	pass	222	 ms
A178105	100	pass	35	 ms
A178150	10000	pass	585	 ms
A178177	82	pass	43	 ms
A178185	80	pass	191	 ms
A178186	60	pass	17	 ms
A178187	60	pass	474	 ms
A178188	50	pass	23	 ms
A178189	50	pass	301	 ms
A178190	40	pass	16	 ms
A178191	45	pass	253	 ms
A178192	40	pass	32	 ms
A178217	15	pass	48	 ms
A178246	962	pass	196	 ms
A178253	9999	pass	78	 ms
A178315	82	pass	149	 ms
A178319	65	pass	158	 ms
A178324	20	pass	50	 ms
A178325	251	pass	1404	 ms
A178344	65536	pass	988	 ms
A178398	1000	pass	14	 ms
A178527	10000	pass	84	 ms
A178537	1001	pass	267	 ms
A178548	10000	pass	964	 ms
A178561	10000	pass	933	 ms
A178570	10000	pass	73	 ms
A178729	5001	pass	10	 ms
A178731	5001	pass	16	 ms
A178749	1000	pass	63	 ms
A178757	10000	pass	89	 ms
A178763	1000	pass	46	 ms
A178776	50	pass	179	 ms
A178815	105	pass	61	 ms
A178881	10000	pass	2486	 ms
A178908	2047	pass	138	 ms
A178910	8191	pass	82	 ms
A178949	101	pass	15	 ms
A178965	1001	pass	125	 ms
A178984	82	pass	32	 ms
A178989	50	pass	44	 ms
A178076	2	FAIL	,2,-2,8,-20,64,-200,656,-2184	computed:	,1,-2,7,-20,63,-200,655,-2184
A178078	2	FAIL	,1,1,4,12,42,147,527,1914	computed:	,0,1,3,12,41,147,526,1914
A178080	4	FAIL	,-2,-6,-14,-27,-39,-4,269,1415	computed:	,-3,-6,-14,-27,-40,-4,269,1415
A178087	29	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A178087	29	FATO	timeout	  4050 ms
A178101	2332	FATO	timeout	  4005 ms
A178354	4107	FATO	timeout	  4012 ms
A178507	4135	FATO	timeout	  4019 ms
A178553	1498	FATO	timeout	  4036 ms
A178554	71	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A178554	71	FATO	timeout	  4050 ms
A178685	235	FATO	timeout	  4045 ms
A178694	222	FATO	timeout	  4075 ms
A178737	2202	FATO	timeout	  4005 ms
A178751	64	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A178751	64	FATO	timeout	  4062 ms
A178807	38	FATO	timeout	  4395 ms
A178852	86	FATO	timeout	  4135 ms
A179005	67	pass	50	 ms
A179071	51	pass	252	 ms
A179077	10000	pass	124	 ms
A179081	10001	pass	37	 ms
A179095	262	pass	20	 ms
A179096	1001	pass	19	 ms
A179097	55	pass	10	 ms
A179098	36	pass	11	 ms
A179099	26	pass	15	 ms
A179114	29	pass	685	 ms
A179116	20	pass	95	 ms
A179117	21	pass	0	 ms
A179156	15	pass	48	 ms
A179182	77	pass	45	 ms
A179200	19	pass	95	 ms
A179201	19	pass	95	 ms
A179215	681	pass	173	 ms
A179278	72	pass	14	 ms
A179280	19	pass	48	 ms
A179281	19	pass	32	 ms
A179289	70	pass	40	 ms
A179295	10000	pass	100	 ms
A179304	32	pass	858	 ms
A179305	35	pass	20	 ms
A179306	30	pass	628	 ms
A179307	35	pass	15	 ms
A179319	77	pass	49	 ms
A179322	22	pass	79	 ms
A179323	21	pass	72	 ms
A179324	20	pass	79	 ms
A179325	22	pass	137	 ms
A179326	20	pass	111	 ms
A179331	17	pass	47	 ms
A179394	1000	pass	16	 ms
A179396	74	pass	21	 ms
A179423	17	pass	680	 ms
A179431	41	pass	15	 ms
A179432	11	pass	16	 ms
A179433	10	pass	47	 ms
A179434	11	pass	95	 ms
A179437	1000	pass	6	 ms
A179467	28	pass	95	 ms
A179469	1001	pass	3443	 ms
A179470	82	pass	48	 ms
A179471	16	pass	63	 ms
A179472	14	pass	47	 ms
A179473	14	pass	40	 ms
A179486	22	pass	95	 ms
A179488	21	pass	15	 ms
A179489	20	pass	32	 ms
A179490	28	pass	153	 ms
A179491	26	pass	106	 ms
A179493	18	pass	62	 ms
A179494	18	pass	55	 ms
A179496	19	pass	46	 ms
A179498	16	pass	203	 ms
A179503	16	pass	7	 ms
A179504	101	pass	6	 ms
A179521	201	pass	158	 ms
A179545	10000	pass	45	 ms
A179549	1000	pass	84	 ms
A179629	50	pass	10	 ms
A179632	47	pass	31	 ms
A179634	2000	pass	2178	 ms
A179781	200	pass	16	 ms
A179931	10000	pass	79	 ms
A179935	44	pass	59	 ms
A179941	10000	pass	72	 ms
A179942	10000	pass	52	 ms
A179945	10000	pass	814	 ms
A179952	10000	pass	53	 ms
A179013	608	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A179013	608	FATO	timeout	  4046 ms
A179067	1162	FATO	timeout	  4010 ms
A179385	7275	FATO	timeout	  4010 ms
A179420	22	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A179420	22	FATO	timeout	  4053 ms
A179421	21	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A179421	21	FATO	timeout	  4042 ms
A179458	6698	FATO	timeout	  4008 ms
A179495	189	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A179495	189	FATO	timeout	  4037 ms
A179497	20	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A179497	20	FATO	timeout	  4046 ms
A179500	15	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A179500	15	FATO	timeout	  4057 ms
A179525	89	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A179525	89	FATO	timeout	  4062 ms
A179851	0	FATAL	Exception Sequence is dead	, irvine.oeis.DeadSequence.next(Unknown Source), irvine.test.BatchTest.testNext(BatchTest.java:214)
A180057	15	pass	37	 ms
A180059	10000	pass	1449	 ms
A180074	1000	pass	44	 ms
A180085	20	pass	43	 ms
A180096	10000	pass	126	 ms
A180097	10000	pass	219	 ms
A180117	1000	pass	47	 ms
A180150	10000	pass	189	 ms
A180157	10000	pass	87	 ms
A180159	10000	pass	130	 ms
A180191	200	pass	19	 ms
A180200	1024	pass	632	 ms
A180253	20000	pass	1551	 ms
A180256	22	pass	220	 ms
A180263	2000	pass	45	 ms
A180267	1000	pass	708	 ms
A180272	1001	pass	21	 ms
A180318	16385	pass	111	 ms
A180402	17	pass	47	 ms
A180420	16	pass	157	 ms
A180422	997	pass	2706	 ms
A180447	10001	pass	48	 ms
A180479	10000	pass	1815	 ms
A180591	25	pass	264	 ms
A180602	12	pass	16	 ms
A180606	12	pass	33	 ms
A180610	15	pass	64	 ms
A180614	21	pass	120	 ms
A180638	73	pass	46	 ms
A180642	10000	pass	1186	 ms
A180643	2800	pass	56	 ms
A180646	10000	pass	217	 ms
A180648	10000	pass	142	 ms
A180654	15	pass	48	 ms
A180656	45	pass	46	 ms
A180687	13	pass	16	 ms
A180709	18	pass	15	 ms
A180710	14	pass	15	 ms
A180715	19	pass	33	 ms
A180716	18	pass	600	 ms
A180719	23	pass	29	 ms
A180720	12	pass	46	 ms
A180851	10000	pass	96	 ms
A180869	22	pass	418	 ms
A180963	10000	pass	32	 ms
A180971	24	pass	47	 ms
A180023	34	FATAL	Exception PARI did not answer during 4s	, irvine.oeis.producer.PariSequence.next(PariSequence.java:96), irvine.test.BatchTest.testNext(BatchTest.java:214)
A180023	34	FATO	timeout	  4064 ms
A180305	415	FATO	timeout	  4014 ms
A180350	195	FATO	timeout	  4029 ms
