A057538	1,10,8,10,1	1,-1,0,0,-1,1
A057539	0,1,28,12,30,68,30,12,28,1	1,-1,0,0,0,0,0,0,-1,1
A057540	1,40,30,98,40,30,42,110,58,110,42,30,40,98,30,40,1	1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
A057541	1,70,378,110,72,250,128,70,362,70,128,250,72,110,378,70,1	1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
A057566	0,1,-1,4,2	1,-3,2,2,-3,1
A057570	0,0,-3,-1,-3	-1,1,2,-2,-1,1
A057587	0,1,2,-1,1	1,-1,-3,3,3,-3,-1,1
A057590	0,0,-1,-6,2,-6,-1	-1,1,4,-4,-6,6,4,-4,-1,1
A057597	0,0,1	1,1,1,-1
A057615	0,-1,-2,-4,-8,-16,-23,-45,-27,-54,-108,-207,-423,-243,-549,-1098,-1107,-2223,-2043,-4500,-5211,-10422,-11133,-9801,-21960,-44100,-72000,-144000,-99000,-109980,-219996	-1,0,0,0,0,0,1
A057651	1,1	1,-6,5
A057675	1,2,27,-8,2	1,-5,10,-10,5,-1
A057681	1,-2,1	1,-3,3
A057682	0,1,-1	1,-3,3
A057703	0,1,-3,4,-2,1	1,-6,15,-20,15,-6,1
A057711	0,1,-2,2	1,-4,4
A057769	1,-12,-74,-12,1	-1,5,-10,10,-5,1
A057780	0,0,3,12,3	1,-1,-2,2,1,-1
A057781	-4,15,-35,5,-5	-1,5,-10,10,-5,1
A057813	1,7,7,1	1,-4,6,-4,1
A057819	4,-7	1,-4,1
A057886	0,0,0,0,1,0,-1,1	1,-1,-2,2,0,0,2,-2,-1,1
A057933	0,9,8,7,6,5,4,3,2	1,-10,0,0,0,0,0,0,0,-1,10
A057960	1,-1,-1	1,-3,0,2
A057979	1,0,-1,1	1,0,-2,0,1
A058001	0,1,26,423,2360,4375,2514,369,12	1,-10,45,-120,210,-252,210,-120,45,-10,1
A058031	1,-4,14,4,9	1,-5,10,-10,5,-1
A058034	-1,-1,-7,-6,-6,-3	-1,2,-1,0,1,-2,1
A058184	0,0,-1,2	1,-2,1,0,1
A058195	0,-1,-3	-1,4,-5,0,5,-4,1
A058207	0,1,2,3,2,1	1,0,0,0,0,-2,0,0,0,0,1
A058212	1,-2,1,0,1	1,-2,1,-1,2,-1
A058278	1,0,-1	1,-1,0,-1
A058281	1,1,1,-1,3,-1	1,0,0,-2,0,0,1
A058310	1,5,4,3,-1	1,-5,10,-10,5,-1
A058331	1,0,3	1,-3,3,-1
A058368	0,1,0,0,0,5	1,-1,0,0,0,-1
A058372	2,-5,1	1,-4,6,-4,1
A058645	0,1,2,-2	1,-8,24,-32,16
A058794	2,10,-8,2	1,-4,6,-4,1
A058795	-7,-50,54,-26,5	-1,5,-10,10,-5,1
A058796	33,294,-402,288,-111,18	1,-6,15,-20,15,-6,1
A058844	0,0,0,0,0,0,0,0,105,-840,2625,-4130,3500,-1560,288	1,-20,175,-882,2835,-6072,8777,-8458,5204,-1848,288
A058877	0,0,2,-3	1,-6,13,-12,4
A058895	0,0,14,8,2	1,-5,10,-10,5,-1
A058919	1,-4,10,0,5	1,-5,10,-10,5,-1
A058920	1,5,25,15,2	1,-5,10,-10,5,-1
A058922	0,0,4	1,-4,4
A058923	-1,4,-5,2,-1	-1,5,-10,10,-5,1
A058937	0,1,-2,1,-1,2	1,-2,1,-1,2,-1
A058962	1,4	1,-8,16
A058966	0,0,0,1,-3,8,-8	1,-5,8,-4
A058968	0,0,0,1,8,-8	1,-4,5,-2
A058985	6,3,-66,92,-8,-74	1,-6,15,-20,15,-6,1
A058992	0,0,1,1,-1,1	1,-2,1
A059020	0,3,1	1,-4,4,0,-1
A059021	0,-6,14,-14,6,8,-2	-1,9,-26,35,-22,-3,16,-9,1
A059029	0,3,2,1	1,0,-2,0,1
A059030	0,4,6,2,2	1,0,0,-2,0,0,1
A059031	0,5,3,9,2,3,1,-1	1,0,0,0,-2,0,0,0,1
A059100	2,-3,3	1,-3,3,-1
A059133	-4,-2	-1,4,-5,2
A059135	-11,-10	-1,4,-5,2
A059138	-18,-18	-1,4,-5,2
A059140	-4,1	-1,4,-5,2
A059142	-11,4	-1,4,-5,2
A059145	-15,6	-1,4,-5,2
A059153	4	1,-6,8
A059155	12	1,-10,16
A059158	24	1,-18,32
A059162	12	1,-4,4
A059165	16	1,-4,4
A059173	-1,3,-4,2,-1,-1	-1,5,-10,10,-5,1
A059174	1,-4,7,-6,3,0,1	1,-6,15,-20,15,-6,1
A059193	0,3,1,7,-3	1,-3,3,-1
A059222	0,1,1,-1,-4	1,0,-5,0,4
A059224	0	1,-6,12,-8
A059255	0,25,215,215,25	1,-6,15,-20,15,-6,1
A059270	0,3,3	1,-4,6,-4,1
A059302	0,0,-1,4	1,-5,10,-10,5,-1
A059329	1,0,2,0,1	1,-2,-1,4,-1,-2,1
A059338	0,1,22,-6,-32,16	1,-12,60,-160,240,-192,64
A059387	0,2,0,-12	1,-12,47,-72,36
A059403	0,0,0,1,2,0,2,1	1,-2,-1,4,-2,0,2,-4,1,2,-1
A059409	0,4	1,-12,32
A059410	0,6	1,-12,27
A059482	1,-2	1,-11,10
A059502	0,1,-3,2	1,-6,11,-6,1
A059505	0,2,-7,6,-1	1,-6,11,-6,1
A059506	0,3,-11,10,-2	1,-6,11,-6,1
A059507	0,4,-15,14,-3	1,-6,11,-6,1
A059508	0,5,-19,18,-4	1,-6,11,-6,1
A059509	0,1,-1,0,1	1,-6,11,-6,1
A059512	0,1,-3,2	1,-4,3,2,-1
A059517	0,0,-12,-18	-1,10,-27,18
A059585	0,0,12,-28,27,-12,2	1,-8,28,-56,70,-56,28,-8,1
A059595	1	1,-7,14,14,-91,77,168,-344,-14,546,-364,-364,546,-14,-344,168,77,-91,14,14,-7,1
A059596	1	1,-8,20,8,-126,168,196,-680,239,1072,-1240,-560,1820,-560,-1240,1072,239,-680,196,168,-126,8,20,-8,1
A059597	1	1,-9,27,-3,-162,306,162,-1170,891,1709,-3231,-153,4692,-3060,-3060,4692,-153,-3231,1709,891,-1170,162,306,-162,-3,27,-9,1
A059598	1	1,-10,35,-20,-195,498,15,-1800,2205,2150,-7001,2260,9785,-10830,-4845,15504,-4845,-10830,9785,2260,-7001,2150,2205,-1800,15,498,-195,-20,35,-10,1
A059599	3,1	1,-6,15,-20,15,-6,1
A059600	1,6,1	1,-8,28,-56,70,-56,28,-8,1
A059601	1,10,5	1,-10,45,-120,210,-252,210,-120,45,-10,1
A059602	5,10,1	1,-10,45,-120,210,-252,210,-120,45,-10,1
A059603	1,15,15,1	1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1
A059620	0,-1,0,0,-1,0,-1,0,0,-1,0,-1	-1,0,0,0,0,0,0,0,0,0,0,0,1
A059624	3,10,3	1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1
A059625	1	1,-11,44,-44,-220,748,-308,-2508,4488,1760,-13156,9316,16676,-29876,-1540,40964,-26334,-26334,40964,-1540,-29876,16676,9316,-13156,1760,4488,-2508,-308,748,-220,-44,44,-11,1
A059633	0,0,0,1	1,-2,0,1,-1
A059672	0,3,-4	1,-6,13,-12,4
A059673	0,2,-1,-2	1,-6,13,-12,4
A059716	0,1,-3,3,-1	1,-6,10,-7,1
A059721	0,1,14,56,42,7	1,-7,21,-35,35,-21,7,-1
A059722	0,1,6,5	1,-4,6,-4,1
A059727	0,2,-4,-2,2	1,-3,-1,5,1,-1
A059769	0,0,0,1,4,5,0,-1	1,-3,-1,5,1,-1
A059827	0,1,20,48,20,1	1,-7,21,-35,35,-21,7,-1
A059830	-1,3,-78,-274,-309,-57,-4	-1,7,-21,35,-35,21,-7,1
A059834	0,6,-6,4	1,-4,6,-4,1
A059839	-1,4,-332,-4408,-15458,-15332,-4492,-296,-5	-1,9,-36,84,-126,126,-84,36,-9,1
A059841	1	1,0,-1
A059845	0,7,-4	1,-3,3,-1
A059859	0,0,1,2,6,2,1	1,-3,0,8,-6,-6,8,0,-3,1
A059860	0,1,232,5158,27664,47290,27664,5158,232,1	1,-11,55,-165,330,-462,462,-330,165,-55,11,-1
A059929	0,2,-1	1,-2,-2,1
A059937	0,7,-18,12	1,-9,33,-63,66,-36,8
A059938	0,4,-5,-6,8	1,-9,33,-63,66,-36,8
A059945	0,0,0,4,-9	1,-12,47,-72,36
A059946	0,0,0,0,25,-178,288	1,-26,255,-1210,2924,-3384,1440
A059947	0,0,0,0,-3,-112,2237,-11362,16800	1,-48,932,-9550,56319,-194762,382908,-387000,151200
A059948	0,0,0,0,0,-40,94,25174,-438910,3002442,-9203760,10395000	-1,85,-3099,63957,-829521,7089075,-40640081,155754983,-389137338,599170140,-506104200,174636000
A059978	1,716,37257,450048,1822014,2864328,1822014,450048,37257,716,1	1,-13,78,-286,715,-1287,1716,-1716,1287,-715,286,-78,13,-1
A059989	0,0,56	1,-195,195,-1
A059993	1,6,-3	1,-3,3,-1
A059995	0,0,0,0,0,0,0,0,0,0,1	1,-1,0,0,0,0,0,0,0,0,-1,1
A059997	0,14,-5	1,-4,6,-4,1
A060008	0,0,0,0,9	1,-5,10,-10,5,-1
A060013	0,1,-1,-1,0,0,-2	1,-3,2
A060099	1	1,-4,3,8,-14,0,14,-8,-3,4,-1
A060103	1,6,1	1,-7,21,-35,35,-21,7,-1
A060104	1,10,5	1,-9,36,-84,126,-126,84,-36,9,-1
A060105	1,15,15,1	1,-11,55,-165,330,-462,462,-330,165,-55,11,-1
A060107	0,0,2,1,2,2,1,2,2	1,-1,0,0,0,0,0,-1,1
A060157	0,0,0,0,10,-12	1,-7,17,-17,6
A060158	0,0,0,0,0,32,-116,96	1,-13,67,-175,244,-172,48
A060160	0,1,6,-28,16	1,-5,4,8,-8
A060161	0,-1,-1,7,-4	-1,4,-4,-1,2
A060182	1,2,0,-1	1,-3,2
A060183	-1,94,-129	-1,102,-201,100
A060189	0,0,0,1,9,-17,-9	1,-14,75,-196,263,-174,45
A060300	0,16,64,16	1,-5,10,-10,5,-1
A060312	0,1,0,-1,1,-2,-1,-1,-1	1,-1,-2,1,0,1,1
A060344	0,0,2,2,8,12,-8	1,-2
A060352	0,2,3,-9	1,-7,15,-9
A060354	0,1,-2,4	1,-4,6,-4,1
A060416	1,-6,28,-32	1,-9,24,-16
A060422	0,0,0,1,-1,2	1,-1,-3,3,3,-3,-1,1
A060423	0,0,0,0,0,5,1	1,-1,-3,3,3,-3,-1,1
A060446	0,1,2,6,2,1	1,-6,15,-20,15,-6,1
A060452	0,0,-1,-5,-26,-39,-66,-39,-26,-5,-1	-1,1,6,-6,-15,15,20,-20,-15,15,6,-6,-1,1
A060453	0,0,4,10,20,10,4	1,-3,0,8,-6,-6,8,0,-3,1
A060455	-1,0,1,2,3,4,5	-1,1,1,1,1,1,1,1
A060459	0,8,160,384,160,8	1,-7,21,-35,35,-21,7,-1
A060464	0,0,1,1,1,3,1,1,1	1,-1,0,0,0,0,0,-1,1
A060469	0,1,1,1,1,1,1,2,1,1,0,2	1,-1,0,0,-1,1
A060470	0,1,1,1,0,0,0,1,1,1,1,0,0,2	1,-1,0,-1,1
A060471	0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,2	1,-1,0,0,-1,1
A060472	0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,1,1,4,1,1,1,1,6,1,1,0,5,0,0,0,-1,3,0,0,0,-3,5	1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
A060482	0,1,1,-1,0,2	1,-1,-2,2
A060483	0,0,0,3,6	1,-17,84,-148,80
A060484	0,0,0,1,50,-448,-800	1,-45,720,-5220,17664,-25920,12800
A060493	-1,-14,-21,-4	-1,7,-21,35,-35,21,-7,1
A060494	0,0,0,-1,0,1,-4,4,-4,3,-4,3,-4,4,-4,1,0,-1	-1,4,-6,4,-1,0,0,0,0,0,0,0,0,0,0,0,1,-4,6,-4,1
A060530	0,-1,-205,-20059,-423883,-2763307,-6773089,-6769435,-2763481,-425032,-19758,-150	-1,13,-78,286,-715,1287,-1716,1716,-1287,715,-286,78,-13,1
A060531	1,-9	1,-18,80
A060532	0,1,10,82,164,101,2	1,-8,28,-56,70,-56,28,-8,1
A060533	-1,0,6,-11,3,6,-7,3	-1,3,-3,1
A060534	1,0,-18,62,-72,-30,208,-282,180,-50,-6,12,-4	1,-6,15,-20,15,-6,1
A060535	1,0,-40,210,-450,178,1535,-4470,6270,-4380,-711,5010,-5270,2790,-745,58,30,-20,5	1,-10,45,-120,210,-252,210,-120,45,-10,1
A060536	-1,0,75,-535,1590,-888,-10410,42870,-84315,74150,67650,-337755,581955,-590880,289605,172878,-522915,581340,-404285,186150,-54909,9280,-615,-60,30,-6	-1,15,-105,455,-1365,3003,-5005,6435,-6435,5005,-3003,1365,-455,105,-15,1
A060541	0,1,65,155,35	1,-5,10,-10,5,-1
A060544	0,1,7,1	1,-3,3,-1
A060546	1,2	1,0,-2
A060551	0,0,0,0,6,0,6,-12,6,-12,-12	1,-2,-2,2,4,4,-10,4,4,-4,-8,-8,16
A060552	0,0,0,0,1,0,1,-2,1,-2,-2	1,-2,-2,2,4,4,-10,4,4,-4,-8,-8,16
A060553	0,-2,2,4,2,-2,-8	-1,2,2,-2,-4,-4,8
A060557	1,-2,1	1,-5,6,-1
A060558	5,10,1	1,-9,36,-84,126,-126,84,-36,9,-1
A060559	3,10,3	1,-11,55,-165,330,-462,462,-330,165,-55,11,-1
A060560	0,1,21,264,949,1014,258,13	1,-9,36,-84,126,-126,84,-36,9,-1
A060561	0,1,36,804,4844,8790,4844,804,36,1	1,-10,45,-120,210,-252,210,-120,45,-10,1
A060562	0,1,67,2407,22579,65737,65521,22645,2425,58	1,-11,55,-165,330,-462,462,-330,165,-55,11,-1
A060566	1601,-3280,1681	1,-3,3,-1
A060569	13,17,-5,-5	1,0,-6,0,1
A060576	1,-1,1	1,-1
A060577	-1,2,-4,4,-4,2	-1,3,-3,1
A060578	1,-3,6,-8,24,-51,70,-66,36,-8	1,-6,15,-20,15,-6,1
A060579	1,-4,4,28,-93,72,359,-1398,2628,-3330,3096,-2058,881,-194,5,4	1,-10,45,-120,210,-252,210,-120,45,-10,1
A060580	-1,5,5,-180,995,-3242,6730,-7255,-6490,50485,-131054,229885,-310150,337455,-296720,204469,-104890,37255,-8110,815,-23,20,-5	-1,15,-105,455,-1365,3003,-5005,6435,-6435,5005,-3003,1365,-455,105,-15,1
A060584	0,1,1,1,0,1,1,1	1,0,0,0,0,0,0,0,0,-1
A060589	0,2	1,-9,18
A060590	0,2,2,4	1,0,-5,0,4
A060626	2,8,-2	1,-3,3,-1
A060633	0,-16,-43,94,-43,2	-1,5,-10,10,-5,1
A060635	0,-2,2,-2	-1,5,15,-15,-5,1
A060641	0,0,161,-226,85	1,-3,3,-1
A060645	0,4	1,-18,1
A060747	-1,3	1,-2,1
A060783	0,0,4,16,-8	1,-5,10,-10,5,-1
A060785	0,0,0,12,18	1,-3,3,-1
A060786	0,0,0,36,1080,1512,72	1,-5,10,-10,5,-1
A060787	0,0,0,18,54	1,-3,3,-1
A060788	0,0,0,-18,-162,-54,18	-1,5,-10,10,-5,1
A060789	0,1,1,1,2,5,1,5,2,1,1,1	1,0,0,0,0,0,-2,0,0,0,0,0,1
A060790	-1,4,0,-3	1,-2,-2,-2,1
A060791	0,1,2,3,4,1,4,3,2,1	1,0,0,0,0,-2,0,0,0,0,1
A060798	-1,1,-1,1,-4,2	-1,3,-3,1
A060801	1,-2,1	1,-5,2
A060819	0,1,1,3,1,3,1,1	1,0,0,0,-2,0,0,0,1
A060823	0,0,2,-2,-2	1,-2,-3,1,1
A060824	0,0,2,0,2,-4,4,-2	1,-1,1,-3,3,-3,0,0,0,1,-1,1
A060827	2,2,-2	1,0,-2,0,-1,0,1
A060836	0,0,0,0,0,44	1,-6,15,-20,15,-6,1
A060851	0,3,27	1,-18,81
A060867	0,1,2	1,-7,14,-8
A060868	0,-2,-6	-1,13,-39,27
A060869	0,-3,-12	-1,21,-84,64
A060870	0,-4,-20	-1,31,-155,125
A060871	0,-6,-42	-1,57,-399,343
A060883	1,-4,73,274,325,50,1	1,-7,21,-35,35,-21,7,-1
A060884	1,-4,16,6,5	1,-5,10,-10,5,-1
A060886	1,-4,18,8,1	1,-5,10,-10,5,-1
A060888	1,-6,57,232,351,78,7	1,-7,21,-35,35,-21,7,-1
A060889	1,-8,178,3154,14410,16804,5458,322,1	1,-9,36,-84,126,-126,84,-36,9,-1
A060890	1,-7,275,4237,15689,15563,4321,239,2	1,-9,36,-84,126,-126,84,-36,9,-1
A060891	1,-6,71,290,309,52,3	1,-7,21,-35,35,-21,7,-1
A060892	1,-8,232,4012,15958,15832,4096,196,1	1,-9,36,-84,126,-126,84,-36,9,-1
A060893	1,-8,268,4264,15670,15544,4348,232,1	1,-9,36,-84,126,-126,84,-36,9,-1
A060894	1,-8,358,5374,16930,14284,3238,142,1	1,-9,36,-84,126,-126,84,-36,9,-1
A060925	1,2	1,-2,-3
A060926	1,0,4	1,-5,0,-4
A060927	3,-2	1,-5,0,-4
A060928	1	1,-5,0,-4
A060934	1,11,-11,4	1,-6,11,-6,1
A060945	1	1,-1,-1,0,-1
A060961	1	1,-1,0,-1,0,-1
A060995	0,0,2	1,-4,2
A060999	0,1,0,1	1,-3,3,-2,3,-3,1
A061003	0,0,1,5,1,10,1,5,1	1,-5,10,-10,5,-2,5,-10,10,-5,1
A061004	0,0,-2,-10,-32,-32,-32,-10,-2	-1,5,-9,6,0,0,0,-6,9,-5,1
A061005	0,0,-1,-5,-16,-16,-16,-5,-1	-1,5,-9,6,0,0,0,-6,9,-5,1
A061037	0,0,0,5,3,21,2,30,6,14,0,-3,-1,-3	1,0,0,0,-3,0,0,0,3,0,0,0,-1
A061038	0,0,1,36,16,100,6,88,16,24,1,4,0,4	1,0,0,0,-3,0,0,0,3,0,0,0,-1
A061165	0,2,-7,10,-8,6	1,-5,10,-10,5,-1
A061166	0,2,-11,26,-35,32,-29,38	1,-7,21,-35,35,-21,7,-1
A061169	1,30,-6,-23,12	1,-9,30,-45,30,-9,1
A061170	1,58,123,-278,193,-72,16	1,-12,58,-144,195,-144,58,-12,1
A061171	3,1,-2	1,-6,11,-6,1
A061172	9,39,-57,30,-8	1,-9,30,-45,30,-9,1
A061173	3,34,-24,-21,26,-8	1,-12,58,-144,195,-144,58,-12,1
A061174	15,320,293,-1260,1155,-530,160,-32	1,-15,95,-330,685,-873,685,-330,95,-15,1
A061175	9,309,1059,-2121,445,1359,-1326,544,-96	1,-18,141,-630,1770,-3258,3989,-3258,1770,-630,141,-18,1
A061178	1,0,0,-1	1,-9,30,-45,30,-9,1
A061179	1,2,-5,2,1	1,-12,58,-144,195,-144,58,-12,1
A061180	1,5,-15,15,-5,-1	1,-15,95,-330,685,-873,685,-330,95,-15,1
A061181	1,9,-30,41,-30,9,1	1,-18,141,-630,1770,-3258,3989,-3258,1770,-630,141,-18,1
A061182	3,-5,3	1,-9,30,-45,30,-9,1
A061183	1,-2,2,-1	1,-12,58,-144,195,-144,58,-12,1
A061184	5,-10,11,-10,5	1,-15,95,-330,685,-873,685,-330,95,-15,1
A061185	3,-5,3,-3,5,-3	1,-18,141,-630,1770,-3258,3989,-3258,1770,-630,141,-18,1
A061222	17,5,7,-7,2	1,-5,10,-10,5,-1
A061223	33,62,48,-30,7	1,-6,15,-20,15,-6,1
A061224	260,-446,628,-488,200,-34	1,-6,15,-20,15,-6,1
A061225	762,-978,2248,-2296,1374,-454,64	1,-7,21,-35,35,-21,7,-1
A061263	0,0,0,3,-2,1	1,-3,3,-2,3,-3,1
A061278	0,1	1,-5,5,-1
A061279	1,2,1	1,0,-2,-2
A061316	0,-3,0,-3	-1,5,-10,10,-5,1
A061317	0,3,6,3	1,-4,6,-4,1
A061318	0,-4,-4,-88,-88,-88,-4,-4	-1,9,-36,84,-126,126,-84,36,-9,1
A061319	0,-1,-1,-22,-22,-22,-1,-1	-1,9,-36,84,-126,126,-84,36,-9,1
A061347	1,2	1,1,1
A061349	0,1,4,4,4,1	1,-2,-1,4,-1,-2,1
A061506	12,120,960,840,1500,336,120	1,0,-4,0,6,0,-4,0,1
A061532	0,0,3,24,82,96,99,112,99,96,82,24,3	1,-7,21,-35,35,-21,7,-2,7,-21,35,-35,21,-7,1
A061534	1,0,-1	1,-3,-1,1
A061550	15,45,-15,3	1,-4,6,-4,1
A061551	1,0,-2	1,-1,-3,2,1
A061570	0,0,1,6,-4	1,-2,1
A061593	0,12,-29,33,-9	1,-9,28,-33,9
A061594	1,13,-52,-20,60,-20	1,-19,148,-604,1364,-1644,928,-192
A061600	1,-3,9,-1	1,-4,6,-4,1
A061647	0,1,1,1	1,-2,-2,1
A061648	0,1,-4,8,-9,0,2	1,-10,39,-75,75,-39,10,-1
A061650	0,1	1,-40,400
A061654	1,-7	1,-17,16
A061667	0,1,-2,1	1,-5,7,-2
A061679	0,17,19,31,-7	1,-4,6,-4,1
A061703	0,4,-4,-6,4	1,-4,2,2,-1
A061705	0,2,1,-2,-2	1,-2,-1,2,1
A061706	0,0,1,-8,28,-56,70,-56,28,-8,1	1,-11,50,-129,206,-225,166,-79,1,4
A061709	0,-1,6,12,-16,-64	-1,10,-8,-80,128
A061722	-7,4,-17	-1,3,-3,1
A061726	0,-4,0,-18,8,-18,0,-4	-1,3,-6,10,-12,12,-10,6,-3,1
A061728	0,2,2,3,0,4,2,5,0,6,2,7,0,8,-8,9,0,0,2,1	1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
A061761	0,3,-5	1,-4,5,-2
A061803	0,1,12,22,12,1	1,-6,15,-20,15,-6,1
A061804	0,6,12,6	1,-4,6,-4,1
A061866	0,0,0,1,1,1,2,1,1,1	1,-1,-1,0,0,2,0,0,-1,-1,1
A061891	1,0,3,2	1,-1,0,-1,1
A061925	1,0,-1,2	1,-2,0,2,-1
A061981	0,0,4	1,-5,7,-3
A061989	0,0,0,0,4,-2,4	1,-4,6,-4,1
A061991	0,0,0,0,0,10,-20,74,-16,16,12,76,-64,14,32,-22,8	1,-6,15,-20,15,-6,1
A061992	0,0,0,0,0,0,-4,-66,24,-276,92,-586,1002,-1308,124,1164,-1354,556,-80,20,-20,-24,24,-8	-1,7,-21,35,-35,21,-7,1
A061993	0,0,0,0,0,0,0,40,-8,662,-176,2584,-2712,4038,528,-5714,12944,-15232,14924,-15662,16652,-11344,3996,-616,-284,1020,-568,-440,640,-280,48	1,-8,28,-56,70,-56,28,-8,1
A061994	0,0,0,0,-2,-76,-734,-3992,-13318,-29356,-46304,-53580,-46890,-29768,-13522,-3804,-574	-1,3,1,-9,0,12,7,-15,-16,16,15,-7,-12,0,9,-1,-3,1
A061995	0,0,0,-16,2,2	-1,5,-10,10,-5,1
A061996	0,0,0,-8,-84,-152,168,-44	-1,7,-21,35,-35,21,-7,1
A061997	0,0,0,-1,-70,-1312,-1711,1209,1060,-1186,361,-30	-1,9,-36,84,-126,126,-84,36,-9,1
A061998	0,0,0,0,0,-1974,-20654,-39536,36304,5422,-10298,-3548,5764,-1916,196	-1,11,-55,165,-330,462,-462,330,-165,55,-11,1
A062025	0,1,11,1	1,-4,6,-4,1
A062074	0,3,36,27	1,-12,54,-108,81
A062075	0,-4,-176,-704,-256	-1,20,-160,640,-1280,1024
A062092	2,3	1,-1,-2
A062107	0,0,1,0,1	1,-3
A062109	1,-4,6,-4,1	1,-8,24,-32,16
A062112	0,1,1,-2	1,0,-4,0,2
A062113	1,2,-1,-1	1,0,-4,0,2
A062114	0,1,1,-1	1,-1,-2,1,1
A062116	1,1,2,4,9	1,-1,0,0,1,-1
A062123	2,5,2	1,-3,3,-1
A062124	3,14,8,2	1,-4,6,-4,1
A062125	5,31,33,10,2	1,-5,10,-10,5,-1
A062126	8,66,103,52,12,2	1,-6,15,-20,15,-6,1
A062127	13,132,289,207,72,14,2	1,-7,21,-35,35,-21,7,-1
A062189	0,2,2	1,-9,27,-27
A062200	1,1,-1	1,0,-2,-1,1
A062201	-1,-1,-1,1,1,1,-1	-1,0,0,4,1,1,-2,-1,-1,1
A062202	1,1,1,2,-2,-1,-1,-3,2,0,1,1,-1	1,0,0,-1,-5,-2,-3,-1,6,2,1,3,-3,0,-1,-1,1
A062203	-1,-1,-1,-2,-2,2,1,1,4,4,-3,0,0,-3,-3,2,0,0,1,1,-1	-1,0,0,1,1,7,4,4,2,2,-9,-5,-5,-5,-5,9,1,1,3,3,-3,0,0,-1,-1,1
A062257	1,0,0,0,0,1,1,1,0,-1	1,-2,0,0,0,1,-1,0,-1,-1,1
A062258	1,0,0,1,0,0,1	1,-2,0,1,-2,0,1,-1
A062259	1,1,1,1,1,2,3,3,2,1	1,-1,-1,-1,-1,0,0,-2,-2,-1,-1
A062317	0,1,1,6,1,1	1,-1,-2,2,1,-1
A062318	0,0,1,1	1,-1,-3,3
A062346	0,0,3,30,15	1,-5,10,-10,5,-1
A062392	0,1,10,1	1,-5,10,-10,5,-1
A062393	0,1,26,66,26,1	1,-5,9,-5,-5,9,-5,1
A062510	0,3	1,-1,-2
A062544	0,1	1,-3,2,0,1,-1
A062547	1,4,5	1,1,-3,-3
A062708	0,2,7	1,-3,3,-1
A062709	4,-7	1,-3,2
A062717	0,0,4,4,4	1,-1,-2,2,1,-1
A062723	1,1,2,3,9,6,18	1,0,0,-3
A062725	0,7,2	1,-3,3,-1
A062728	0,8,1	1,-3,3,-1
A062741	0,3,6	1,-3,3,-1
A062781	0,0,0,0,1	1,-2,1,-1,2,-1
A062783	0,9,15	1,-3,3,-1
A062786	0,-1,-8,-1	-1,3,-3,1
A062828	0,1,1,6,2,3,1,2	1,0,0,0,-2,0,0,0,1
A062882	0,3,0,-9	1,-3,0,3
A062883	0,4,-4,-15,8,5	1,-4,2,5,-2,-1
A062890	0,0,0,0,1,1,0,0,0,1	1,0,-1,-1,-1,1,0,1,1,0,1,-1,-1,-1,0,1
A062938	1,20,6,-4,1	1,-5,10,-10,5,-1
A063092	1,1	1,-1,-11
A063130	0,7,8,1	1,-2,1
A063155	0,9,10,1	1,-2,1
A063195	0,0,1,1,0,-1,1	1,0,-1,-1,0,1
A063196	0,0,1,2,-1	1,-1,-1,1
A063198	0,0,1,2,-2,1	1,-1,0,-1,1
A063199	0,1,2,4,4,2,-2	1,0,-1,-1,0,1
A063200	0,1,2,2	1,-1,0,-1,1
A063201	0,0,1,3,1	1,0,-1,-1,0,1
A063202	0,0,3,5,2,-1,1	1,0,-1,-1,0,1
A063205	0,2,7,4,6,-3	1,-1,0,-1,1
A063206	0,2,5,4,-1	1,-1,-1,1
A063209	0,3,7,6,5,-1	1,-1,0,-1,1
A063210	0,1,1,3,-1	1,-1,-1,1
A063211	0,3,10,8,-4	1,-1,-1,1
A063213	0,1,5,4,2,-1	1,-1,0,-1,1
A063218	0,3,8,6,4,-2	1,-1,0,-1,1
A063220	0,3,10,8,4,-2	1,-1,0,-1,1
A063221	0,3,10,4,-2	1,-1,-1,1
A063222	0,2,7,6,2,-1	1,-1,0,-1,1
A063224	0,0,2,2	1,-1,0,-1,1
A063225	0,3,8,4,-2	1,-1,-1,1
A063226	0,3,7,6,-3	1,-1,-1,1
A063228	0,5,16,12,-6	1,-1,-1,1
A063229	0,3,12,18,14,2,-2	1,0,-1,-1,0,1
A063230	0,6,17,29,24,7,-7	1,0,-1,-1,0,1
A063231	0,3,10,15,13,3,-3	1,0,-1,-1,0,1
A063233	0,6,13,8,-1	1,-1,-1,1
A063234	0,3,10,8,4,-2	1,-1,0,-1,1
A063235	0,7,20,34,28,8,-8	1,0,-1,-1,0,1
A063236	0,5,16,12,8,-4	1,-1,0,-1,1
